eps_fp,eps_tp,tau_fp,tau_tp,tau_final
0.04,0.24,0.40317603945732117,0.46998530626296997,0.46998530626296997
0.04,0.25,0.40317603945732117,0.473291277885437,0.473291277885437
0.04,0.26,0.40317603945732117,0.47672128677368164,0.47672128677368164
0.04,0.27,0.40317603945732117,0.48006686568260193,0.48006686568260193
0.04,0.28,0.40317603945732117,0.48308706283569336,0.48308706283569336
0.04,0.29,0.40317603945732117,0.4861908257007599,0.4861908257007599
0.05,0.01,0.385497510433197,0.3121652901172638,0.385497510433197
0.05,0.02,0.385497510433197,0.32712268829345703,0.385497510433197
0.05,0.03,0.385497510433197,0.3401259481906891,0.385497510433197
0.05,0.04,0.385497510433197,0.3515838384628296,0.385497510433197
0.05,0.05,0.385497510433197,0.35885384678840637,0.385497510433197
0.05,0.06,0.385497510433197,0.3687959909439087,0.385497510433197
0.05,0.07,0.385497510433197,0.37521296739578247,0.385497510433197
0.05,0.08,0.385497510433197,0.3830002248287201,0.385497510433197
0.05,0.09,0.385497510433197,0.39082932472229004,0.39082932472229004
0.05,0.1,0.385497510433197,0.3987773358821869,0.3987773358821869
0.05,0.11,0.385497510433197,0.4047017991542816,0.4047017991542816
0.05,0.12,0.385497510433197,0.41200897097587585,0.41200897097587585
0.05,0.13,0.385497510433197,0.417283296585083,0.417283296585083
0.05,0.14,0.385497510433197,0.42354804277420044,0.42354804277420044
0.05,0.15,0.385497510433197,0.4286336898803711,0.4286336898803711
0.05,0.16,0.385497510433197,0.43381446599960327,0.43381446599960327
0.05,0.17,0.385497510433197,0.43911486864089966,0.43911486864089966
0.05,0.18,0.385497510433197,0.44459840655326843,0.44459840655326843
0.05,0.19,0.385497510433197,0.4492764174938202,0.4492764174938202
0.05,0.2,0.385497510433197,0.45281803607940674,0.45281803607940674
0.05,0.21,0.385497510433197,0.45662403106689453,0.45662403106689453
0.05,0.22,0.385497510433197,0.46143150329589844,0.46143150329589844
0.05,0.23,0.385497510433197,0.4650297164916992,0.4650297164916992
0.05,0.24,0.385497510433197,0.46998530626296997,0.46998530626296997
0.05,0.25,0.385497510433197,0.473291277885437,0.473291277885437
0.05,0.26,0.385497510433197,0.47672128677368164,0.47672128677368164
0.05,0.27,0.385497510433197,0.48006686568260193,0.48006686568260193
0.05,0.28,0.385497510433197,0.48308706283569336,0.48308706283569336
0.05,0.29,0.385497510433197,0.4861908257007599,0.4861908257007599
0.06,0.01,0.37248560786247253,0.3121652901172638,0.37248560786247253
0.06,0.02,0.37248560786247253,0.32712268829345703,0.37248560786247253
0.06,0.03,0.37248560786247253,0.3401259481906891,0.37248560786247253
0.06,0.04,0.37248560786247253,0.3515838384628296,0.37248560786247253
0.06,0.05,0.37248560786247253,0.35885384678840637,0.37248560786247253
0.06,0.06,0.37248560786247253,0.3687959909439087,0.37248560786247253
0.06,0.07,0.37248560786247253,0.37521296739578247,0.37521296739578247
